plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
C2,381,267,2020,rm,1,12.32,16.7,9.66,9.60,,"dying, band loose",dying
C2,382,267,2020,rm,1,38.72,20.6,45.56,45.69,,,NA
C2,385,267,2020,rm,1,32.60,15.9,36.77,36.82,,,NA
C2,386,267,2020,ro,3,42.63,42.0,66.74,66.82,,,NA
C2,388,267,2020,beech,3,48.32,17.1,64.43,64.85,,,NA
C2,390,267,2020,ro,2,87.97,53.8,122.77,123.14,,,NA
C2,390,267,2020,ro,3,NA,NA,11.12,11.51,,,NA
C2,391,267,2020,ro,2,59.88,49.0,83.07,83.38,,,NA
C2,392,267,2020,ro,3,34.60,60.4,45.79,45.81,,,NA
C2,829,267,2020,yb,1,35.58,11.9,53.95,54.09,,,needs new
C2,829,267,2020,yb,2,NA,NA,NA,11.73,,,NA
C2,830,267,2020,hem,2,24.26,13.7,66.32,66.54,,,NA
C2,979,267,2020,rm,1,8.25,9.9,10.33,10.40,,,NA
C3,207,267,2020,hem,3,25.32,15.7,25.32,25.52,,,NA
C3,264,267,2020,hem,3,15.27,15.5,15.27,15.59,,,NA
C3,402,267,2020,rm,2,23.05,32.8,46.23,46.32,,,NA
C3,403,267,2020,rm,1,69.29,27.9,78.60,79.02,,,NA
C3,405,267,2020,yb,2,32.05,21.0,48.77,48.81,,,NA
C3,406,267,2020,ash,2,20.77,18.9,33.35,33.46,,,NA
C3,411,267,2020,rm,2,30.02,28.1,52.96,53.58,,,NA
C3,412,267,2020,rm,3,12.63,21.9,17.67,17.79,,,NA
C3,413,267,2020,rm,1,76.86,24.3,88.24,88.83,,,NA
C3,414,267,2020,yb,2,32.96,15.6,43.82,43.81,,,NA
C3,415,267,2020,rm,2,37.95,28.2,58.53,59.01,,,NA
C3,416,267,2020,rm,3,38.77,32.9,61.91,62.05,,,NA
C3,417,267,2020,rm,1,19.87,17.9,22.95,23.05,,,NA
C3,418,267,2020,ash,2,38.17,29.8,53.14,52.59,,,NA
C3,419,267,2020,yb,1,43.75,14.9,49.13,49.23,,,NA
C3,421,267,2020,ash,3,38.42,42.8,59.95,59.86,,,NA
C3,423,267,2020,rm,1,34.82,24.7,39.04,39.08,,,NA
C3,425,267,2020,ash,2,22.46,21.8,35.52,35.52,,,NA
C3,425,267,2020,ash,3,NA,NA,17.39,17.52,,,first measurement (loose bark filed down before install)
C3,426,267,2020,ash,1,29.05,20.5,35.11,35.16,,,NA
C3,729,267,2020,yb,2,62.83,21.0,89.96,89.98,,,NA
C4,456,267,2020,rm,1,45.52,18.4,48.93,48.96,,,NA
C4,459,267,2020,ro,2,54.86,41.8,81.12,81.30,,,NA
C4,462,267,2020,bo,4,58.63,44.2,99.26,100.32,,,NA
C4,465,267,2020,rm,1,65.00,17.3,79.01,79.23,,,NA
C4,466,267,2020,ro,1,72.57,27.5,81.88,82.04,,,NA
C4,469,267,2020,ro,2,36.21,41.0,57.07,57.45,,,NA
C4,474,267,2020,ro,3,76.80,48.9,128.57,128.85,,line drawn,line drawn?
C4,474,267,2020,ro,4,NA,NA,8.87,10.15,,,NA
C4,484,267,2020,beech,2,31.57,13.3,54.44,54.49,,,NA
C4,485,267,2020,beech,2,45.05,30.4,64.47,64.63,,,NA
C4,487,267,2020,rm,1,53.69,23.8,59.72,59.88,,,NA
C4,491,267,2020,rm,2,28.88,30.5,37.04,37.35,,,NA
C4,494,267,2020,rm,2,64.56,28.7,78.43,78.76,,,NA
C4,498,267,2020,rm,1,26.46,20.1,27.97,27.90,,,NA
C4,570,267,2020,beech,2,11.60,11.5,22.93,23.15,,,NA
C5,260,267,2020,beech,3,25.38,13.4,67.31,68.86,,,NA
C5,260,267,2020,beech,4,NA,NA,14.62,14.78,,,NA
C5,290,267,2020,beech,3,80.48,15.6,58.73,58.79,,,NA
C5,501,267,2020,bo,3,52.94,37.8,95.34,95.52,,,NA
C5,503,267,2020,gb,1,78.91,18.2,86.02,86.05,,,NA
C5,503,267,2020,gb,2,NA,NA,17.87,17.94,,,NA
C5,504,267,2020,ro,2,36.50,17.3,43.40,43.58,,,NA
C5,505,267,2020,rm,2,78.35,23.2,96.93,96.96,,,NA
C5,508,267,2020,rm,1,55.83,19.0,56.48,56.55,,,NA
C5,509,267,2020,rm,2,17.09,16.8,26.92,27.00,,,NA
C5,512,267,2020,rm,2,61.47,15.7,65.78,65.59,,,NA
C5,513,267,2020,ro,3,54.25,30.0,75.66,75.77,,,NA
C5,514,267,2020,rm,3,9.58,15.9,17.28,17.42,,,NA
C5,515,267,2020,ro,2,62.90,25.7,96.00,96.04,,,NA
C5,518,267,2020,yb,2,30.31,12.6,38.98,39.05,,,NA
C5,519,267,2020,ro,3,60.97,38.4,87.98,88.35,,,NA
C5,724,267,2020,beech,3,40.36,15.5,91.04,92.04,,"+1.0 mm, line drawn","+6.8 mm, new line drawn"
C5,724,267,2020,beech,4,NA,NA,11.58,12.11,,,NA
C5,733,267,2020,rm,2,54.33,14.0,70.39,70.40,,,NA
C5,831,267,2020,beech,2,36.71,12.7,69.24,72.34,,needs new,NA
C5,888,267,2020,rm,1,6.42,10.3,7.24,7.33,,,NA
D1,266,267,2020,wp,4,37.86,47.1,54.76,54.81,,,NA
D1,524,267,2020,rm,1,10.47,10.3,13.62,13.88,,,NA
D1,526,267,2020,rm,1,61.89,20.5,76.68,76.79,,,NA
D1,527,267,2020,rm,2,57.87,13.9,64.76,64.85,,,NA
D1,529,267,2020,rm,2,15.82,25.5,32.56,32.23,,,NA
D1,530,267,2020,bo,2,27.20,29.9,42.03,42.37,,,NA
D1,531,267,2020,bo,2,57.28,35.3,80.72,80.99,,,NA
D1,532,267,2020,ro,4,62.19,43.2,102.10,102.42,,,NA
D1,537,267,2020,rm,2,31.34,14.7,51.16,51.33,,,NA
D1,538,267,2020,ro,3,32.68,54.2,53.16,53.33,,,NA
D1,540,267,2020,rm,2,32.92,12.6,36.07,36.14,,,NA
D1,541,267,2020,rm,1,35.92,12.5,44.76,44.74,,,NA
D1,544,267,2020,ro,2,61.88,35.2,90.53,90.54,,,NA
D1,545,267,2020,rm,2,55.33,15.4,66.82,66.89,,,NA
D1,546,267,2020,ro,3,19.92,52.8,41.30,41.42,,,NA
D1,548,267,2020,wp,1,67.08,20.4,68.60,67.97,,,NA
D1,549,267,2020,rm,1,57.18,13.0,64.45,64.68,,,NA
D1,551,267,2020,wp,1,71.52,22.2,74.93,74.53,,,NA
D1,552,267,2020,rm,1,50.12,12.9,57.25,57.52,,,NA
D1,832,267,2020,hem,3,38.27,14.4,82.51,83.21,,"+0.7, new line drawn",line drawn
D1,832,267,2020,hem,4,NA,NA,17.49,17.34,,,first measurement
D2,288,267,2020,hem,5,16.98,24.0,38.27,38.72,,,NA
D2,576,267,2020,rm,1,63.23,18.9,66.65,66.58,,,NA
D2,579,267,2020,yb,1,52.41,12.1,59.50,59.57,,,NA
D2,580,267,2020,rm,2,15.30,30.2,24.86,25.24,,,NA
D2,582,267,2020,rm,1,40.21,16.8,42.75,42.82,,,NA
D2,583,267,2020,rm,1,59.74,21.9,67.05,67.17,,,NA
D2,587,267,2020,ro,6,37.33,50.5,56.70,57.31,,,NA
D2,588,267,2020,ro,4,63.32,43.6,94.11,94.37,,,NA
D2,590,267,2020,rm,1,28.66,27.6,28.32,28.39,,,NA
D2,592,267,2020,rm,1,38.27,15.1,40.96,41.00,,,NA
D2,594,267,2020,cherry,1,65.30,29.1,70.09,70.15,,,NA
D3,265,267,2020,beech,4,49.97,16.3,49.97,50.37,,"+0.4, removed delete","+5.6, remove next"
D3,265,267,2020,beech,5,24.36,16.3,24.36,24.77,,,NA
D3,584,267,2020,beech,1,13.57,10.2,22.89,22.91,,,NA
D3,604,267,2020,rm,2,13.93,28.2,31.90,32.06,,,NA
D3,605,267,2020,rm,2,7.44,34.4,17.27,17.47,,,NA
D3,606,267,2020,rm,3,59.45,57.9,103.55,105.15,59.1,"some bark flaked off when removed, delete",remove next
D3,606,267,2020,rm,4,NA,NA,23.85,25.81,59.1,,DBH next
D3,608,267,2020,rm,2,31.73,35.2,45.56,45.50,,,NA
D3,609,267,2020,rm,2,32.44,33.9,56.56,56.28,,,NA
D3,611,267,2020,rm,2,61.10,21.9,77.11,77.28,,,NA
D3,612,267,2020,rm,1,49.29,22.3,49.98,49.99,,,NA
D3,613,267,2020,ro,6,13.69,75.9,52.65,55.44,,,NA
D3,615,267,2020,ro,3,53.96,24.1,79.15,79.40,,,NA
D3,618,267,2020,rm,2,26.04,29.9,36.55,36.82,,,NA
D3,619,267,2020,rm,1,57.75,14.5,64.59,64.90,,,NA
D3,833,267,2020,rm,1,10.48,10.3,13.88,13.90,,,NA
D4,262,267,2020,rm,4,30.13,16.0,43.35,43.93,,,NA
D4,626,267,2020,rm,2,16.01,27.14,40.5,28.19,,,NA
D4,627,267,2020,cherry,1,71.55,38.4,83.91,84.12,,,NA
D4,628,267,2020,cherry,1,43.92,26.7,48.42,48.81,,,NA
D4,631,267,2020,ash,2,44.69,41.8,65.88,65.62,,rm 2021,remove next
D4,631,267,2020,ash,3,NA,NA,15.38,15.55,,DBH 2021,DBH next
D4,633,267,2020,rm,7,33.48,27.3,50.20,52.12,,,NA
D4,637,267,2020,ash,2,15.42,42.4,15.42,15.21,,,NA
D4,638,267,2020,ash,3,17.97,41.3,17.97,17.57,,,NA
D4,639,267,2020,bo,5,25.38,34.7,40.03,41.47,,,NA
D4,640,267,2020,rm,3,38.88,30.7,74.92,75.22,,,NA
D4,643,267,2020,cherry,2,15.91,45.1,28.38,27.66,,,NA
D4,708,267,2020,rm,1,7.68,10.0,24.03,24.42,,,NA
D4,732,267,2020,rm,3,36.09,16.2,50.92,51.05,,,NA
D4,803,267,2020,rm,1,9.15,10.2,9.97,9.85,,,NA
D4,804,267,2020,rm,1,32.17,10.8,53.32,53.39,,,NA
D4,834,267,2020,beech,3,24.66,15.0,81.52,82.92,,"+1.4, line drawn",NA
D4,834,267,2020,beech,4,NA,NA,14.84,15.22,,,first measurement
D5,208,267,2020,beech,3,14.24,14.4,45.03,45.05,,,NA
D5,261,267,2020,hem,2,28.08,13.5,32.95,33.15,,,NA
D5,652,267,2020,rm,1,87.34,32.8,91.19,91.21,,,NA
D5,654,267,2020,ro,2,21.44,17.3,38.82,38.99,,,NA
D5,658,267,2020,rm,2,30.80,30.4,49.63,50.12,,,NA
D5,664,267,2020,bo,1,39.81,13.5,43.56,43.74,,,NA
D5,665,267,2020,rm,1,30.11,18.8,31.94,31.95,,,NA
D5,667,267,2020,rm,2,26.97,18.2,36.29,36.45,,,NA
D5,669,267,2020,rm,1,53.65,12.1,60.58,60.76,,,NA
D5,670,267,2020,wb,1,77.49,35.9,88.82,89.24,,,NA
D5,671,267,2020,rm,1,45.60,23.3,50.29,50.31,,,NA
D5,707,267,2020,hem,1,16.32,10.4,45.39,46.06,,,NA
D5,835,267,2020,hem,3,20.13,14.0,62.01,62.41,,,NA
D5,890,267,2020,hem,2,14.41,12.9,14.41,14.41,,,NA
E1,209,267,2020,hem,2,34.87,13.1,62.80,63.22,,,NA
E1,676,267,2020,ro,2,9.91,50.7,22.92,22.86,,,NA
E1,677,267,2020,hem,3,53.24,30.8,70.64,70.85,,,NA
E1,678,267,2020,hem,2,8.91,17.8,23.06,23.33,,,NA
E1,679,267,2020,rm,2,43.09,47.3,61.95,62.53,,,NA
E1,680,267,2020,yb,1,37.94,17.6,40.09,40.06,,canopy die back,NA
E1,683,267,2020,rm,2,74.48,39.3,87.78,87.94,,,NA
E1,684,267,2020,yb,2,24.65,32.2,42.82,42.81,,,NA
E1,727,267,2020,yb,2,16.83,13.1,22.54,22.57,,,NA
E1,806,267,2020,hem,1,28.13,11.0,56.07,56.14,,,NA
E1,836,267,2020,hem,2,27.77,13.0,52.36,52.58,,,NA
E1,900,267,2020,hem,1,30.89,11.0,45.67,45.81,,,NA
E1,989,267,2020,hem,1,9.56,10.7,38.40,38.55,,,NA
E2,701,267,2020,rm,1,43.21,17.8,56.27,56.37,,,NA
E2,702,267,2020,rp,2,59.45,43.1,67.68,66.34,,still has green needles and intact bark,some green needles left
E2,703,267,2020,ro,2,117.00,42.9,121.91,122.35,,,~15 mm left
E2,705,267,2020,ro,3,13.33,37.4,53.60,54.43,,,NA
E2,710,267,2020,ro,3,79.54,41.5,130.32,130.92,42.8,"+.6, new line drawn","+12.2, line drawn, maybe sub last increment because line was drawn 4-17-20? 12.2 - (123.45-118.12) = 6.87"
E2,710,267,2020,ro,4,NA,NA,21.37,21.79,42.8,,"increment = 5.84, DBH next"
E2,712,267,2020,rm,1,39.77,18.1,43.99,44.13,,,NA
E2,713,267,2020,rm,1,59.75,28.5,67.42,67.75,,,NA
E2,719,267,2020,rm,1,63.85,21.3,72.97,73.15,,,NA
E2,720,267,2020,rm,2,21.87,14.7,44.84,45.43,,,NA
E3,205,267,2020,rm,2,26.11,11.2,31.24,31.34,,,NA
E3,228,267,2020,hem,3,17.47,17.0,35.52,35.80,,,NA
E3,521,267,2020,hem,1,15.84,11.2,33.89,34.05,,,NA
E3,723,267,2020,hem,2,24.44,14.1,35.16,35.11,,,NA
E3,738,267,2020,rm,2,14.98,12.0,18.40,18.53,,,NA
E3,752,267,2020,ro,3,87.36,59.1,126.11,126.67,,,~25 left
E3,753,267,2020,ro,3,63.75,49.5,98.25,98.25,,,NA
E3,756,267,2020,rm,1,87.65,27.0,99.94,100.25,,,NA
E3,760,267,2020,ro,2,58.28,28.1,87.04,87.35,,,NA
E3,761,267,2020,ro,2,66.72,37.3,96.41,96.62,,,NA
E3,763,267,2020,ro,2,82.22,42.5,112.31,112.45,,,NA
E3,764,267,2020,ro,3,40.28,37.5,63.88,63.97,,,NA
E3,765,267,2020,ro,2,49.75,31.2,77.59,77.84,,,NA
E3,766,267,2020,ro,2,75.68,42.8,112.00,111.84,,,NA
E3,767,267,2020,rm,1,32.51,16.0,33.95,33.97,,,NA
E3,768,267,2020,rm,2,20.07,17.1,24.56,24.63,,,NA
E3,769,267,2020,ro,3,48.24,45.8,100.35,100.82,,,~20 left
E3,772,267,2020,ro,2,32.22,23.3,37.35,37.45,,,NA
E3,773,267,2020,ro,2,17.73,29.3,25.40,25.65,,,NA
E3,774,267,2020,rm,1,22.47,12.4,23.10,22.82,,,NA
E3,775,267,2020,ro,2,63.96,37.1,98.25,98.49,,,NA
E3,776,267,2020,ro,1,38.57,20.9,41.55,41.60,,"dead, removed","dead, but get one more measurement"
E3,777,267,2020,rm,2,13.09,18.5,24.54,24.72,,,NA
E3,811,267,2020,hem,1,40.48,11.1,71.61,71.86,,,needs new
E3,811,267,2020,hem,2,NA,NA,NA,14.52,,,NA
E3,812,267,2020,hem,1,38.78,11.0,59.00,59.08,,,~20 left
E3,813,267,2020,hem,1,33.31,11.1,69.33,69.53,,,needs new
E3,813,267,2020,hem,2,NA,NA,NA,12.73,,,NA
E3,896,267,2020,hem,1,22.59,10.8,37.27,37.33,,,NA
E3,993,267,2020,hem,1,17.54,10.3,43.46,43.57,,,NA
E4,802,267,2020,ro,3,63.08,37.7,78.59,78.70,,,NA
E4,803,267,2020,ro,2,107.97,25.5,121.02,121.01,,bring DBH calipers next time,bring DBH calipers next time
E4,803,267,2020,ro,3,NA,NA,12.27,12.42,,DBH next,NA
E4,805,267,2020,wp,3,48.68,48.4,72.56,71.32,,,NA
E4,810,267,2020,rm,2,23.01,26.0,47.61,48.85,,,NA
E4,815,267,2020,ro,3,50.75,32.2,77.83,78.13,,,NA
E4,817,267,2020,rm,2,22.23,12.6,25.23,25.30,,,NA
E4,821,267,2020,rm,2,74.85,30.2,106.42,106.88,,,NA
E4,822,267,2020,rm,1,22.68,12.4,27.86,27.90,,,NA
E4,827,267,2020,rm,1,28.50,13.0,35.54,35.68,,,NA
E4,830,267,2020,ro,3,72.66,35.6,105.22,105.46,,,~ 30mm left
E4,834,267,2020,rm,1,76.96,26.5,89.08,89.18,,,NA
E4,835,267,2020,rm,1,28.48,16.2,31.40,31.45,,,NA
E4,843,267,2020,rm,3,17.66,22.4,25.02,25.25,,,NA
E4,844,267,2020,rm,1,45.42,17.4,49.09,49.10,,,NA
E4,853,267,2020,ro,3,65.81,41.7,112.48,112.61,,,NA
E4,853,267,2020,ro,4,NA,NA,NA,15.57,,,NA
E4,854,267,2020,hem,3,18.59,20.3,18.59,19.02,,,NA
E5,734,267,2020,hem,2,14.82,14.9,20.33,20.20,,,NA
E5,876,267,2020,hem,2,84.10,32.1,86.91,86.62,,,NA
E5,877,267,2020,rm,3,38.28,23.5,49.08,49.10,,,NA
E5,878,267,2020,hem,2,59.76,23.4,68.54,69.02,,,NA
E5,879,267,2020,wp,1,66.83,28.9,74.07,73.04,,,NA
E5,880,267,2020,ro,3,42.14,38.5,62.67,63.05,,,NA
E5,884,267,2020,wp,1,65.15,36.4,67.96,66.33,,,NA
E5,885,267,2020,rm,2,20.37,23.7,25.95,26.36,,,NA
E5,887,267,2020,rm,1,38.18,16.2,35.91,34.77,,"dead, removed","dead, how long has it been shrinking?"
E5,889,267,2020,hem,3,26.74,29.2,45.93,45.55,,,NA
E5,890,267,2020,ro,2,35.36,21.4,72.23,73.64,,,NA
E5,891,267,2020,rm,1,65.69,21.7,74.67,74.83,,,NA
E5,892,267,2020,rm,1,31.29,20.3,34.44,34.37,,,NA
E5,893,267,2020,hem,2,20.44,26.2,23.75,23.76,,,NA
E5,895,267,2020,rm,1,89.90,23.3,106.04,106.15,,,NA
E5,899,267,2020,wp,3,68.26,56.2,105.38,103.67,,,NA
E5,900,267,2020,rm,1,45.84,18.2,53.43,53.67,,,NA
